,main_mode,weight
6901,Transit,1638.0547765528759
6910,SOV,2208.489397192596
6911,SOV,2208.489397192596
6912,Transit,224.55245692142302
6913,Transit,224.55245692142302
6916,HOV,653.803487627278
6917,HOV,653.803487627278
6918,HOV,653.803487627278
6919,HOV,653.803487627278
6920,Transit,4103.412625677111
6921,Transit,7139.93796867817
6922,Transit,7139.93796867817
6923,Transit,5621.6752971776405
6924,Bike,232.27670483957002
6925,Bike,232.27670483957002
6928,Walk,221.021660803287
6929,Walk,280.713642188117
6930,Walk,221.021660803287
6935,SOV,546.77610691276
6936,SOV,430.507624408322
6939,HOV,430.507624408322
6941,Walk,1701.027257121303
6942,Walk,1701.027257121303
6943,Walk,977.6018719087949
6944,Transit,241.7272379716174
6945,Transit,241.7272379716174
6946,HOV,8286.21014453448
6947,SOV,8286.21014453448
6949,Walk,10524.09171641604
6951,SOV,8286.21014453448
6952,SOV,10524.09171641604
6953,HOV,8286.21014453448
6967,Walk,2125.643322051258
6968,Walk,1673.6387075920811
6970,Walk,505.74814073983
6971,Walk,505.74814073983
6972,SOV,232.27670483957002
6973,SOV,169.5450400288832
7006,SOV,5150.75198373694
7007,SOV,4055.47713662047
7008,HOV,0.0
7009,HOV,0.0
7021,HOV,1884.64815109298
7022,HOV,0.0
7023,HOV,0.0
7024,HOV,0.0
7025,HOV,0.0
7026,HOV,0.0
7027,HOV,0.0
7029,SOV,896.328559427105
7030,SOV,896.328559427105
7031,SOV,896.328559427105
7035,Walk,12440.23355312185
7036,Walk,15800.004658709502
7037,SOV,2946.07276088835
7038,SOV,2946.07276088835
7039,SOV,4036.11968241704
7040,SOV,4036.11968241704
7052,SOV,9466.93280011378
7079,SOV,943.820102264041
7080,SOV,943.820102264041
7125,SOV,351.757182963633
7126,SOV,351.757182963633
7129,SOV,609.521318935052
7130,SOV,609.521318935052
7139,SOV,1575.5525972259438
7143,SOV,788.026261233241
7149,SOV,227.601472056563
7150,SOV,1089.754986882788
7151,SOV,1896.1736771760511
7152,SOV,1896.1736771760511
7153,HOV,838.818411966213
7154,HOV,838.818411966213
7155,SOV,834.113738326404
7156,HOV,1059.3853318890078
7158,HOV,0.0
7172,SOV,401.405970430965
7174,Transit,637.893941561421
7190,SOV,4952.89928082121
7234,SOV,970.555214198691
7236,HOV,970.555214198691
7240,HOV,346.699088716982
7241,HOV,346.699088716982
7242,HOV,346.699088716982
7243,HOV,346.699088716982
7244,HOV,346.699088716982
7245,HOV,346.699088716982
7246,SOV,5789.47977469875
7247,SOV,5789.47977469875
7248,SOV,1571.16690754497
7249,SOV,1571.16690754497
7250,SOV,946.490980877959
7251,SOV,1646.894306727649
7252,SOV,1646.894306727649
7253,HOV,1646.894306727649
7254,HOV,1296.692643802804
7255,HOV,0.0
7256,HOV,0.0
7260,Walk,1166.591795357197
7261,Walk,1166.591795357197
7270,Transit,5570.32779052726
7272,Transit,7074.722887239001
7306,SOV,409.796092579382
7307,SOV,409.796092579382
7309,SOV,161.5678833830163
7310,SOV,101.893385054421
7311,SOV,101.893385054421
7312,Transit,1527.8619149150002
7313,Walk,1527.8619149150002
7314,Transit,548.654171658943
7315,Transit,548.654171658943
7316,SOV,419.742978469954
7317,SOV,419.742978469954
7318,SOV,363.511322310748
7319,SOV,363.511322310748
7323,SOV,1240.998735262421
7325,SOV,1240.998735262421
7330,SOV,17261.36992844789
7331,SOV,17261.36992844789
7332,SOV,4021.18905648411
7351,HOV,222.4055959163382
7352,Other,222.4055959163382
7353,HOV,365.714270656762
7354,SOV,365.714270656762
7355,HOV,0.0
7356,Other,0.0
7357,HOV,4451.67136103293
7358,SOV,5653.94756802724
7359,SOV,5653.94756802724
7360,SOV,5653.94756802724
7362,SOV,5653.94756802724
7363,SOV,5653.94756802724
7365,SOV,4451.67136103293
7366,SOV,1569.53135542366
7367,SOV,1569.53135542366
7368,HOV,2150.25795693041
7369,SOV,2150.25795693041
7370,HOV,0.0
7371,SOV,0.0
7381,SOV,2199.31543034678
7383,SOV,1352.781189310796
7385,HOV,228.559786982194
7386,HOV,290.287612663517
7387,HOV,290.287612663517
7388,HOV,228.559786982194
7389,HOV,913.251175027514
7398,HOV,651.287299424636
7399,HOV,651.287299424636
7400,HOV,651.287299424636
7401,HOV,651.287299424636
7403,HOV,0.0
7406,HOV,0.0
7407,HOV,0.0
7408,HOV,0.0
7409,Walk,0.0
7410,Walk,0.0
7411,HOV,0.0
7412,HOV,0.0
7413,SOV,1185.453159549565
7428,Transit,1473.104161335706
7429,Walk,1870.949810747541
7430,Transit,1870.949810747541
7431,Bike,2446.0039673085703
7432,Bike,3106.6035789174402
7434,Walk,2446.0039673085703
7435,SOV,1181.12563720962
7436,SOV,1500.11577280638
7457,HOV,0.0
7463,HOV,476.489401377763
7464,HOV,605.176319998034
7465,HOV,476.489401377763
7466,HOV,425.796912676881
7467,HOV,540.793159166257
7468,HOV,425.796912676881
7477,Walk,1871.042992508129
7478,Walk,2376.36117296653
7483,Walk,4038.28125219823
7484,Walk,5128.91195534665
7489,Walk,222.078060419218
7490,Walk,282.05534680981
7491,Walk,422.356332816254
7492,Walk,422.356332816254
7495,HOV,4019.82838880684
7496,HOV,5105.47547191525
7498,SOV,5105.47547191525
7499,SOV,5105.47547191525
7502,SOV,5105.47547191525
7504,HOV,0.0
7505,HOV,0.0
7506,HOV,0.0
7507,HOV,0.0
7508,HOV,0.0
7509,HOV,0.0
7510,SOV,665.20285017154
7511,SOV,844.856174670423
7512,SOV,485.549525672657
7521,SOV,1283.913980417389
7522,SOV,1283.913980417389
7535,SOV,869.611527515531
7536,SOV,869.611527515531
7537,Bike,1191.3677926962769
7551,SOV,7308.26301776091
7552,SOV,7308.26301776091
7553,HOV,10012.32033433245
7554,HOV,10012.32033433245
7556,HOV,2657.79007122178
7557,Walk,2092.627814697615
7560,SOV,841.991987923032
7561,SOV,841.991987923032
7563,SOV,1069.39128393144
7564,SOV,841.991987923032
7567,SOV,17229.1795309639
7568,SOV,21882.315608669378
7571,SOV,17229.1795309639
7572,SOV,2948.59693392692
7573,SOV,2948.59693392692
7580,SOV,1623.864050498817
7581,SOV,2062.425874356155
7582,SOV,1623.864050498817
7601,HOV,0.0
7622,SOV,182.9272778834502
7636,Transit,1068.547269227745
7637,SOV,1859.272248456276
7638,SOV,1859.272248456276
7639,SOV,1859.272248456276
7640,SOV,1859.272248456276
7641,SOV,1859.272248456276
7642,SOV,1859.272248456276
7643,SOV,1859.272248456276
7681,HOV,422.453883503605
7682,HOV,422.453883503605
7683,HOV,422.453883503605
7684,SOV,536.547268099469
7698,SOV,509.835270523121
7702,SOV,11387.839604936831
7716,Transit,280.210097177336
7722,Walk,280.210097177336
7723,Walk,280.210097177336
7734,SOV,220.110786119711
7735,SOV,220.110786119711
7736,SOV,220.110786119711
7737,SOV,279.556764852771
7738,SOV,220.110786119711
7742,SOV,2947.06562895202
7802,SOV,474.55764338577296
7807,Transit,232.706288860792
7848,SOV,903.749126300631
7849,SOV,1147.827357491313
7850,SOV,1147.827357491313
7851,Walk,1147.827357491313
7852,Walk,903.749126300631
7854,Walk,2267.926668673789
7855,Walk,2267.926668673789
7870,Walk,5585.40705262579
7877,SOV,110.558468668258
7878,Transit,846.094506346669
7879,Transit,846.094506346669
7880,Walk,221.47644219648498
7881,Walk,221.47644219648498
7882,Walk,347.02836528559396
7886,Walk,440.75135445031697
7887,Walk,347.02836528559396
7888,SOV,3774.9220080266196
7892,SOV,3774.9220080266196
7893,SOV,3774.9220080266196
7894,SOV,3774.9220080266196
7902,SOV,189.5561105601675
7914,HOV,774.239737696955
7915,HOV,774.239737696955
7916,HOV,290.387680424666
7917,HOV,290.387680424666
7918,SOV,290.387680424666
7938,Walk,1200.077321948356
7943,HOV,394.66183908726
7950,SOV,472.448829986169
7951,SOV,472.448829986169
7957,Walk,1780.845492550755
7958,Walk,811.511016187764
7961,Transit,1030.6782249392031
7976,SOV,161.27727020221238
7977,SOV,280.62245015185
7979,SOV,220.949860177031
7985,HOV,1907.7569159567388
7986,HOV,3319.49703376473
7988,SOV,2613.62697486073
7989,Walk,4812.477146671894
7990,Walk,6112.197251977443
7991,Walk,536.96907381534
7992,Walk,536.96907381534
7993,Walk,0.0
7994,Walk,0.0
7995,SOV,9872.41195644905
7996,SOV,9872.41195644905
7999,HOV,0.0
8000,HOV,0.0
8001,Walk,232.706288860792
8002,Walk,232.706288860792
8012,SOV,703.374035704786
8023,Walk,3405.92922123509
8024,Walk,3405.92922123509
8026,HOV,243.58033558516001
8027,SOV,243.58033558516001
8031,SOV,85.9129295529681
8042,SOV,523.938030197178
8043,SOV,665.439542002256
8044,SOV,523.938030197178
8066,Walk,2186.3763642218273
8067,Walk,2186.3763642218273
8070,HOV,14132.68718121395
8073,HOV,0.0
8082,Walk,727.302793768647
8083,Walk,727.302793768647
8084,HOV,0.0
8085,HOV,0.0
8086,SOV,8156.9771161325
8089,HOV,8156.9771161325
8090,HOV,4024.87899343881
8091,HOV,5111.89010845513
8094,HOV,4024.87899343881
8095,HOV,0.0
8096,HOV,0.0
8105,SOV,0.0
8106,HOV,0.0
8107,HOV,0.0
8111,SOV,280.03228712107705
8123,HOV,141.544922469608
8124,HOV,111.446289530668
8125,Other,5756.54609818232
8126,Transit,5756.54609818232
8127,Transit,2958.47673121252
8142,HOV,431.785867235165
8143,HOV,431.785867235165
8144,SOV,3278.68430146757
8145,SOV,3278.68430146757
8146,SOV,4706.888186666431
8149,SOV,288.247933745536
8152,SOV,3253.2463386742643
8163,HOV,1048.755269544173
8164,HOV,1048.755269544173
8167,HOV,0.0
8168,HOV,0.0
8169,HOV,0.0
8175,Transit,488.443416056309
8176,Transit,488.443416056309
8196,SOV,2181.5034079883017
8197,SOV,2181.5034079883017
8199,SOV,2181.5034079883017
8200,Walk,2181.5034079883017
8201,Walk,2181.5034079883017
8202,Walk,735.083559074421
8213,HOV,616.907107759354
8219,SOV,409.796092579382
8220,SOV,713.045201088125
8230,SOV,220.83700703379202
8234,SOV,224.981200273426
8235,SOV,189.335459434212
8236,SOV,189.335459434212
8249,HOV,4237.33740124064
8250,Walk,5805.15223969967
8251,Walk,5805.15223969967
8252,Walk,2158.32561798939
8253,Walk,2158.32561798939
8257,SOV,221.47644219648498
8258,SOV,221.47644219648498
8259,HOV,222.61496277266002
8260,HOV,222.61496277266002
8261,HOV,111.41439374413
8262,HOV,111.41439374413
8263,HOV,987.318609179989
8265,HOV,987.318609179989
8266,HOV,980.3751635190749
8267,HOV,1705.852784523192
8272,HOV,539.730572723214
8273,HOV,424.96027852345
8274,HOV,0.0
8275,HOV,0.0
8281,SOV,3181.5340568168604
8294,SOV,1691.3745880916
8308,Bike,1917.625114507438
8309,Bike,1917.625114507438
8310,SOV,1039.05634999346
8311,SOV,1039.05634999346
8314,SOV,188.8308868005084
8316,SOV,3376.07789934735
8317,SOV,3376.07789934735
8331,SOV,3609.6637731315905
8332,SOV,3609.6637731315905
8345,HOV,1310.328076419883
8346,HOV,0.0
8364,HOV,15787.12986643838
8382,Transit,295.349550618914
8393,Walk,5214.93505943184
8394,Walk,4106.01208702392
8397,HOV,619.176929431948
8399,HOV,619.176929431948
8400,HOV,252.386316933159
8401,HOV,320.549044864012
8402,HOV,252.386316933159
8424,SOV,3358.48029222045
8425,SOV,3358.48029222045
8426,SOV,1458.968308968219
8452,SOV,21590.2896605262
8453,SOV,16999.25105455227
8455,SOV,5128.96861363071
8460,SOV,5128.96861363071
8461,SOV,4038.32586245637
8472,SOV,1767.33987570805
8473,SOV,1767.33987570805
8474,SOV,297.98314751353
8475,SOV,297.98314751353
8479,HOV,1016.4727250277
8480,HOV,1016.4727250277
8485,SOV,2636.02641159182
8494,HOV,6933.27521902556
8512,Walk,0.0
8513,Walk,1309.439839701642
8514,Walk,1309.439839701642
8515,SOV,220.09466247951502
8516,SOV,220.09466247951502
8520,SOV,500.158367146429
8526,SOV,290.22833998427495
8527,SOV,228.513118263481
8528,SOV,228.513118263481
8529,SOV,228.513118263481
8530,HOV,227.432222793366
8531,HOV,288.85552383975
8532,HOV,227.432222793366
8539,HOV,342.427355878675
8542,HOV,110.134616412092
8586,SOV,857.323356535429
8587,SOV,857.323356535429
8588,SOV,857.323356535429
8593,SOV,809.5353220953859
8594,HOV,203.596677077474
8595,HOV,203.596677077474
8608,SOV,12492.96903750129
8609,SOV,12492.96903750129
8612,SOV,4038.17975564037
8613,SOV,4038.17975564037
8630,SOV,297.2490561474226
8631,HOV,517.213357696515
8632,SOV,407.23120692196903
8645,HOV,283.718801700872
8646,HOV,223.38779214379002
8647,HOV,223.38779214379002
8648,HOV,223.38779214379002
8650,HOV,140.6733315198
8667,SOV,2655.695739719345
8675,Transit,142.114707129816
8678,Transit,111.89491308497
8683,Transit,675.654798453367
8684,Transit,675.654798453367
8691,SOV,621.492580497451
8693,HOV,1697.379923902642
8694,HOV,2155.796399701161
8695,HOV,1697.379923902642
8696,Walk,235.559201370699
8702,SOV,288.027295365243
8703,SOV,288.027295365243
8704,SOV,288.027295365243
8705,Walk,288.027295365243
8714,HOV,1670.0995701861239
8715,HOV,529.824000802151
8724,Transit,299.6797983924
8725,Transit,299.6797983924
8726,Walk,1966.630256318369
8727,Walk,2497.76397517808
8728,HOV,4055.46968330952
8729,HOV,5150.74251748801
8730,HOV,4055.46968330952
8731,Walk,4055.46968330952
8732,Walk,5150.74251748801
8755,Transit,226.859985065983
8756,Walk,226.859985065983
8757,HOV,228.98578624784398
8758,HOV,290.828662825728
8764,HOV,112.792927446172
8776,Walk,1497.64626991559
8777,Walk,1497.64626991559
8778,HOV,561.785530247452
8779,HOV,713.508629657347
8780,HOV,713.508629657347
8784,HOV,0.0
8785,HOV,0.0
8786,HOV,0.0
8787,HOV,0.0
8871,SOV,1279.203363801137
8872,SOV,1279.203363801137
8873,SOV,409.830974970659
8875,SOV,561.468435709803
8905,SOV,975.583678778094
8906,SOV,717.029634231295
8907,SOV,717.029634231295
8910,SOV,321.477936446553
8911,Walk,4507.43503573354
8912,Walk,4507.43503573354
8913,SOV,2960.20292954786
8918,Walk,5150.75309741328
8919,SOV,392.197155371909
8920,SOV,682.423050347122
8921,SOV,682.423050347122
8922,SOV,392.197155371909
8927,HOV,3395.3708471774316
8928,HOV,4312.36881320345
8929,HOV,4312.36881320345
8930,HOV,3395.3708471774316
8931,HOV,4041.48749119418
8932,HOV,5132.98411290355
8933,HOV,5132.98411290355
8934,HOV,4041.48749119418
8935,HOV,14997.83963601711
8936,HOV,14997.83963601711
8937,SOV,2857.37228024156
8960,SOV,1716.760374188409
8965,HOV,870.273196755933
8966,HOV,1105.3104834710389
8967,HOV,1105.3104834710389
8968,HOV,870.273196755933
8969,HOV,1252.36405438691
8970,HOV,1590.593762506
8971,HOV,1590.593762506
8972,HOV,1252.36405438691
8973,HOV,220.368432687103
8974,Walk,279.883994799678
8975,Walk,279.883994799678
8976,HOV,220.368432687103
8986,SOV,304.065004082777
9001,HOV,1409.204322725741
9002,HOV,1409.204322725741
9003,SOV,955.52020062347
9015,HOV,228.98578624784398
9016,HOV,228.98578624784398
9017,HOV,112.035320310248
9018,HOV,112.035320310248
9019,SOV,81.1835653428502
9033,Transit,1253.311178947489
9034,Transit,1253.311178947489
9035,HOV,328.874942644809
9036,HOV,328.874942644809
9037,HOV,328.874942644809
9038,HOV,328.874942644809
9047,HOV,0.0
9048,HOV,0.0
9049,Transit,5048.68186261815
9050,Transit,6412.19448244933
9051,Transit,6412.19448244933
9053,SOV,392.91359505450544
9054,SOV,392.91359505450544
9055,HOV,757.103225645338
9056,HOV,961.57635957875
9057,HOV,961.57635957875
9058,HOV,4952.89928082121
9059,SOV,4952.89928082121
9060,SOV,222.150671642411
9061,SOV,282.147568363354
9062,SOV,162.1537749214679
9063,SOV,222.150671642411
9064,SOV,222.150671642411
9094,HOV,0.0
9118,Transit,1282.247654695033
9119,Transit,1282.247654695033
9138,SOV,111.397952617048
9140,SOV,111.397952617048
9145,Bike,12359.64130560295
9146,Bike,12359.64130560295
9155,HOV,2509.04516309471
9156,HOV,2509.04516309471
9157,Walk,2509.04516309471
9158,Walk,3186.67049911298
9159,SOV,3186.67049911298
9160,SOV,3186.67049911298
9161,SOV,2509.04516309471
9162,HOV,1268.27150248352
9163,HOV,1268.27150248352
9164,Walk,1268.27150248352
9165,Walk,1268.27150248352
9166,SOV,4731.2076680602495
9167,SOV,8232.30134242483
9168,SOV,8232.30134242483
9169,SOV,6481.754505242539
9170,Walk,2675.0450991399903
9171,Walk,3397.50253467415
9172,Transit,957.112812552561
9173,Transit,1665.37629384146
9174,Walk,1311.24455319701
9175,Walk,743.808269975862
9176,Walk,743.808269975862
9177,Walk,1019.01732986693
9178,Walk,1019.01732986693
9179,SOV,5818.84710467758
9180,HOV,7390.36055630584
9181,HOV,5818.84710467758
9182,SOV,5818.84710467758
9183,HOV,1984.52844454477
9184,HOV,1984.52844454477
9185,HOV,0.0
9186,HOV,0.0
9195,SOV,2251.291124293991
9196,SOV,2251.291124293991
9197,Walk,734.920243878742
9198,Walk,933.402353539424
9200,SOV,662.254930541494
9201,SOV,662.254930541494
9206,HOV,3436.61378155895
9209,HOV,3436.61378155895
9210,HOV,2169.62045307948
9212,HOV,2169.62045307948
9213,HOV,0.0
9216,HOV,0.0
9217,HOV,0.0
9220,HOV,0.0
9221,HOV,0.0
9224,HOV,0.0
9225,Bike,6325.02734924986
9226,Bike,6325.02734924986
9242,SOV,351.107829347527
9243,SOV,610.927623064697
9244,SOV,610.927623064697
9246,SOV,1913.975840477646
9267,Transit,120.990694224234
9268,Transit,120.990694224234
9270,SOV,1132.548074045244
9271,SOV,1132.548074045244
9272,SOV,891.718885886198
9298,HOV,0.0
9300,HOV,1605.798896522842
9302,HOV,1605.798896522842
9304,HOV,3959.13805072758
9308,HOV,3959.13805072758
9313,HOV,0.0
9317,HOV,0.0
9319,Walk,17157.25386067318
9320,HOV,17157.25386067318
9322,HOV,21790.96475735134
9323,HOV,17157.25386067318
9324,HOV,17157.25386067318
9325,HOV,17157.25386067318
9326,Walk,17157.25386067318
9327,HOV,4036.77995808063
9329,HOV,5127.0052022338
9330,HOV,4036.77995808063
9331,HOV,4036.77995808063
9332,HOV,4036.77995808063
9333,Walk,4036.77995808063
9334,Walk,4036.77995808063
9335,HOV,0.0
9336,HOV,0.0
9337,Walk,0.0
9338,Walk,0.0
9341,SOV,3728.35360847378
9342,SOV,4735.28122536087
9343,SOV,3728.35360847378
9344,SOV,3728.35360847378
9345,SOV,3728.35360847378
9346,SOV,1170.79754039194
9347,SOV,1486.99833597225
9348,SOV,1170.79754039194
9349,SOV,4055.47395800257
9350,SOV,4055.47395800257
9351,SOV,4055.47395800257
9352,SOV,4055.47395800257
9358,SOV,5659.18668459153
9359,Walk,1940.862553590355
9360,Walk,2465.0371118592902
9361,SOV,870.360625466324
9362,SOV,870.360625466324
9374,SOV,2712.41758055663
9375,SOV,2135.639129518729
9386,SOV,227.26169661576898
9387,SOV,227.26169661576898
9392,SOV,2948.59693392692
9393,SOV,2948.59693392692
9394,SOV,1230.704970708818
9395,SOV,1230.704970708818
9396,Bike,14864.84946713684
9397,Bike,14864.84946713684
9398,Bike,0.0
9399,Bike,0.0
9400,SOV,637.711323853882
9401,SOV,637.711323853882
9402,HOV,136.262221126802
9403,HOV,136.262221126802
9404,HOV,232.25531235213202
9406,HOV,229.411047519167
9407,SOV,229.411047519167
9414,Walk,654.4992432819549
9415,Walk,515.324116836941
9422,Transit,1009.877880979157
9423,Transit,1009.877880979157
9426,SOV,440.050492996584
9427,SOV,440.050492996584
9442,SOV,2152.416204806203
9443,SOV,2152.416204806203
9444,SOV,7394.437585002441
9445,SOV,7394.437585002441
9446,Walk,1321.436533195744
9448,Transit,1678.320852379996
9450,Bike,538.638505859213
9451,Bike,684.110219120461
9452,Transit,538.638505859213
9453,SOV,2375.347531965007
9454,SOV,2375.347531965007
9455,Walk,2262.884255453319
9456,Walk,2874.0281784589597
9458,SOV,699.340021562709
9459,SOV,1216.85163751911
9460,SOV,1216.85163751911
9461,SOV,958.095829540911
9462,HOV,2664.395343889135
9463,SOV,3383.97656815117
9464,Walk,950.867214000668
9465,Walk,1207.67076814683
9466,SOV,1602.527616305237
9467,SOV,1169.728187084117
9468,HOV,8840.62742058295
9469,SOV,8840.62742058295
9470,SOV,8840.62742058295
9471,HOV,8840.62742058295
9472,HOV,8840.62742058295
9473,HOV,8840.62742058295
9475,HOV,8840.62742058295
9476,HOV,3972.7188601271
9477,HOV,3972.7188601271
9479,HOV,3972.7188601271
9481,HOV,0.0
9482,HOV,0.0
9483,HOV,0.0
9484,HOV,0.0
9485,HOV,0.0
9487,SOV,0.0
9501,SOV,2300.659914430405
9502,SOV,2300.659914430405
9503,SOV,878.923212453753
9504,SOV,1204.12480106164
9505,SOV,392.953497976069
9509,HOV,2260.629867319677
9510,HOV,2260.629867319677
9511,Bike,2871.164940975365
9512,Bike,2871.164940975365
9513,HOV,2260.629867319677
9518,HOV,1862.349733523945
9519,HOV,1862.349733523945
9520,HOV,4024.58897195708
9521,HOV,4024.58897195708
9530,SOV,11973.42948678587
9536,HOV,766.575222709209
9537,HOV,766.575222709209
9538,Transit,306.778790477548
9539,Transit,306.778790477548
9540,SOV,306.74198795464
9541,SOV,306.74198795464
9544,SOV,382.197560628815
9545,SOV,382.197560628815
9546,SOV,540.044500397196
9547,SOV,540.044500397196
9570,Walk,1032.522793661037
9571,Walk,1032.522793661037
9593,SOV,460.280206195613
9594,SOV,362.404530165512
9598,HOV,1235.789788081642
9601,HOV,4353.79405421479
9603,SOV,1124.745051516423
9604,SOV,1124.745051516423
9607,SOV,9513.75002411355
9608,SOV,9513.75002411355
9609,Walk,351.025187682228
9610,Walk,445.827610632902
9611,SOV,220.08259686207202
9612,SOV,220.08259686207202
9614,SOV,4238.3373664804
9617,SOV,3399.33389070817
9619,SOV,2805.94131451617
9620,SOV,2805.94131451617
9635,HOV,15838.23558721821
9636,HOV,20115.71527135749
9637,HOV,15838.23558721821
9638,HOV,4039.57779947988
9639,HOV,4039.57779947988
9640,HOV,0.0
9641,HOV,0.0
9642,HOV,0.0
9643,HOV,0.0
9644,HOV,0.0
9645,HOV,0.0
9646,HOV,0.0
9647,HOV,0.0
9651,HOV,830.465021622506
9652,HOV,830.465021622506
9655,HOV,282.069018158906
9656,HOV,282.069018158906
9659,SOV,10069.19636156306
9660,SOV,10069.19636156306
9661,SOV,2872.33946628078
9662,SOV,2872.33946628078
9673,SOV,3455.88725282624
9674,SOV,2721.01467607584
9675,SOV,2721.01467607584
9676,HOV,2721.01467607584
9677,HOV,2721.01467607584
9680,HOV,4055.47801348057
9681,HOV,4055.47801348057
9682,SOV,1986.1420993254249
9683,Walk,3455.88725282624
9684,HOV,0.0
9685,HOV,0.0
9686,SOV,11462.56751129293
9687,SOV,11462.56751129293
9688,SOV,3952.87880404008
9689,HOV,5020.44461243046
9690,HOV,3952.87880404008
9691,HOV,649.767068872695
9692,HOV,221.998181748093
9693,HOV,221.998181748093
9694,HOV,649.767068872695
9697,SOV,287.819610924333
9698,SOV,226.616590210538
9714,SOV,2035.832434775221
9715,SOV,2035.832434775221
9719,Transit,858.130911904276
9720,Walk,858.130911904276
9721,Walk,675.654798453367
9724,SOV,280.51589559791205
9725,SOV,220.865963775367
9726,SOV,80.162135321187
9727,SOV,139.482115458865
9728,SOV,80.162135321187
9729,SOV,11736.31249306511
9730,SOV,11736.31249306511
9731,SOV,11736.31249306511
9732,SOV,11736.31249306511
9733,SOV,8566.65145479205
9734,SOV,11736.31249306511
9735,HOV,3116.42440693318
9736,HOV,3116.42440693318
9737,HOV,0.0
9738,HOV,0.0
9739,SOV,3780.67324499427
9741,SOV,3780.67324499427
9757,HOV,545.0078028862081
9758,SOV,545.0078028862081
9759,SOV,545.0078028862081
9760,HOV,545.0078028862081
9761,HOV,267.246355627149
9764,HOV,267.246355627149
9765,HOV,0.0
9766,HOV,0.0
9767,HOV,0.0
9770,HOV,0.0
9787,HOV,9294.82793828491
9788,HOV,9294.82793828491
9789,HOV,9294.82793828491
9790,HOV,9294.82793828491
9791,SOV,3947.36675177466
9792,SOV,3947.36675177466
9793,HOV,3947.36675177466
9794,HOV,3947.36675177466
9795,HOV,3947.36675177466
9796,HOV,3947.36675177466
9797,HOV,0.0
9798,HOV,0.0
9799,HOV,0.0
9800,HOV,0.0
9801,HOV,0.0
9802,HOV,0.0
9803,HOV,0.0
9804,HOV,0.0
9808,SOV,611.23201966439
9810,SOV,611.23201966439
9811,Walk,611.23201966439
9812,Walk,611.23201966439
9813,Walk,611.23201966439
9814,Walk,611.23201966439
9815,SOV,151.641595422587
9816,SOV,151.641595422587
9829,HOV,1343.2178344576769
9830,HOV,538.290830825192
9831,SOV,392.91359505450544
9832,SOV,683.66965539484
9833,SOV,538.291625224672
9834,SOV,11134.66613659249
9835,SOV,14141.83874282546
9836,SOV,11134.66613659249
9837,SOV,11134.66613659249
9838,SOV,11134.66613659249
9839,SOV,11134.66613659249
9840,SOV,11134.66613659249
9842,SOV,2054.05321064685
9843,SOV,316.780807809987
9844,SOV,402.33474860538604
9846,SOV,231.22686701458957
9847,SOV,2774.87002318709
9850,SOV,2774.87002318709
9851,Walk,1122.25631836594
9853,Walk,1122.25631836594
9854,SOV,226.205158073086
9855,SOV,287.29706207822596
9856,SOV,226.205158073086
9857,SOV,3774.9220080266196
9858,SOV,3774.9220080266196
9861,SOV,2081.27079008214
9862,SOV,1638.70171403019
9876,SOV,21737.35924467393
9877,SOV,21737.35924467393
9878,SOV,21737.35924467393
9879,SOV,21737.35924467393
9891,Transit,233.22788506833098
9892,Transit,296.216437969997
9893,Transit,296.216437969997
9894,Transit,170.2393321666653
9901,SOV,92.7861207279553
9907,SOV,9032.28687648329
9911,SOV,2368.12557951802
9921,SOV,163.5545418700761
9922,SOV,163.5545418700761
9923,Walk,220.50506185184798
9924,Walk,220.50506185184798
9925,SOV,220.50506185184798
9926,HOV,280.057523811837
9927,HOV,280.057523811837
9928,Walk,280.057523811837
9929,Walk,280.057523811837
9930,HOV,280.057523811837
9932,HOV,280.057523811837
9934,HOV,280.057523811837
9935,HOV,280.057523811837
9936,SOV,280.057523811837
9937,HOV,280.057523811837
9944,SOV,2173.040661548428
9946,SOV,232.27670483957002
9947,SOV,232.27670483957002
9948,Walk,169.5450400288832
9949,Walk,295.008369650256
9950,Walk,295.008369650256
9951,Walk,169.5450400288832
9959,SOV,4040.26084816833
9967,HOV,13101.944432476601
9968,Transit,16640.42577555417
9969,Other,13101.944432476601
9970,Transit,4023.53410924352
9971,Other,4023.53410924352
9980,SOV,485.857994363099
9981,SOV,845.392910191792
9982,SOV,845.392910191792
9983,SOV,665.625452277445
9988,Transit,1456.23397906784
9989,Other,1456.23397906784
9990,HOV,1456.23397906784
9991,HOV,1456.23397906784
9992,SOV,414.760196235257
9993,HOV,526.775723685655
9994,HOV,414.760196235257
9995,HOV,774.398883841363
9996,HOV,609.727856817625
10013,Other,1182.730409132786
10014,Other,1182.730409132786
10025,HOV,533.972628348884
10026,HOV,533.972628348884
10031,SOV,4175.2260897885
10032,SOV,4175.2260897885
10037,SOV,523.567969346668
10038,SOV,692.349748938686
10039,HOV,523.567969346668
10040,HOV,1571.631647321484
10041,HOV,1571.631647321484
10045,SOV,6560.61982485462
10046,SOV,6560.61982485462
10054,Transit,1434.76604449559
10055,Transit,1434.76604449559
10057,Walk,1643.205216985456
10058,Walk,1242.62285065567
10059,SOV,897.505784550918
10060,SOV,897.505784550918
10063,SOV,2400.8088322015
10064,HOV,2400.8088322015
10065,HOV,2400.8088322015
10066,SOV,2400.8088322015
10076,Walk,2828.0023276194
10077,Walk,2828.0023276194
10078,Transit,1174.99785867038
