,person_dim_id,21-5c,5-13c,13-21c,21-5s,5-13s,13-21s
11914,19103943302,4,19,14,0,2,7
11915,19103947901,3,12,21,1,4,2
11916,19103950902,0,1,1,0,0,1
11917,19103955801,0,3,20,0,3,5
11918,19103955802,0,12,2,0,2,0
11919,19103955803,0,3,5,0,0,1
11920,19103961101,7,14,24,0,2,2
11921,19103961801,0,2,1,0,0,0
11922,19103961802,0,1,1,0,0,0
11923,19103964101,0,1,1,0,0,0
11924,19103967001,0,0,3,0,0,0
11925,19103969901,0,0,2,0,0,0
11926,19103969902,0,0,4,0,0,0
11927,19103971101,0,2,2,0,0,0
11928,19103971801,0,6,6,0,0,2
11929,19103971802,1,14,19,0,7,2
11930,19103973801,0,1,3,0,0,0
11931,19103973802,0,1,2,0,0,0
11932,19103976601,0,1,1,0,0,0
11933,19103979201,0,1,2,0,0,0
11934,19103979202,0,1,2,0,0,0
11935,19103979204,0,1,2,0,0,0
11936,19103979205,1,1,1,0,0,0
11937,19103984601,0,1,2,0,0,0
11938,19103986501,1,7,13,2,4,7
11939,19103986502,1,4,5,0,1,4
11940,19103986503,1,4,8,2,0,7
11941,19104002801,0,25,21,0,16,5
11942,19104004501,0,4,3,0,0,1
11943,19104004502,1,2,10,0,1,2
11944,19104006201,4,9,15,0,3,5
11945,19104006202,6,10,15,0,4,0
11946,19104011101,1,3,25,0,1,8
11947,19104014201,0,2,2,0,1,0
11948,19104019401,0,1,4,0,0,0
11949,19104019402,0,3,3,0,0,0
11950,19104021501,1,0,1,0,5,2
11951,19104021502,0,0,2,0,0,0
11952,19104021503,0,1,3,0,0,0
11953,19104021504,1,1,2,0,0,1
11954,19104024501,3,3,7,0,0,3
11955,19104024502,3,6,8,0,0,4
11956,19104024503,3,0,4,0,0,3
11957,19104028401,0,3,2,0,0,0
11958,19104028402,0,2,1,0,0,0
11959,19104028403,0,1,1,0,0,0
11960,19104028801,0,2,2,0,0,0
11961,19104030501,1,2,1,0,0,0
11962,19104030502,1,4,2,0,0,0
11963,19104031901,3,8,12,0,13,7
11964,19104040501,0,2,0,0,0,1
11965,19104045901,1,0,1,0,0,0
11966,19104050001,4,7,5,1,0,6
11967,19104050002,7,5,10,2,0,4
11968,19104053101,1,2,1,0,0,0
11969,19104053102,0,2,2,0,0,0
11970,19104053103,0,1,1,0,0,0
11971,19104053104,0,1,1,0,0,0
11972,19104058601,0,1,3,0,0,0
11973,19104058602,0,1,1,0,0,0
11974,19104061601,0,1,5,0,3,0
11975,19104061602,0,1,1,0,0,0
11976,19104061603,0,1,2,0,0,0
11977,19104065301,0,1,1,0,0,0
11978,19104065302,0,1,1,0,0,0
11979,19104065303,0,1,1,0,0,1
11980,19104068801,0,2,0,0,0,2
11981,19104068802,0,2,0,0,0,2
11982,19104071701,0,0,1,0,0,0
11983,19104075501,0,1,4,0,0,0
11984,19104075901,1,9,16,3,1,12
11985,19104075902,2,8,11,0,2,2
11986,19104077601,0,1,1,0,0,0
11987,19104077602,0,1,1,0,0,0
11988,19104078001,0,0,0,0,0,2
11989,19104078002,0,1,1,0,0,0
11990,19104081601,3,12,12,0,5,3
11991,19104087301,1,1,4,0,0,0
11992,19104087302,1,2,3,0,0,0
11993,19104089101,1,1,2,0,0,1
11994,19104089301,0,11,6,0,1,1
11995,19104096301,0,0,0,0,1,1
11996,19104096302,0,1,1,0,0,0
11997,19104100201,1,0,3,0,3,3
11998,19104102501,1,6,11,0,1,0
11999,19104102502,1,10,13,0,2,1
12000,19104109101,0,12,11,0,6,3
12001,19104109102,0,19,19,0,3,1
12002,19104110301,0,2,0,0,1,0
12003,19104113402,1,14,15,1,9,10
12004,19104116301,0,0,2,0,0,2
12005,19104117101,0,13,16,0,3,4
12006,19104117102,2,10,5,0,2,0
12007,19104123301,2,6,6,0,0,0
12008,19104125101,1,10,12,0,8,4
12009,19104125102,2,7,18,0,3,6
12010,19104125401,3,9,22,1,13,3
12011,19104125402,1,0,7,0,0,2
12012,19104125403,1,0,7,0,0,2
12013,19104130401,0,5,10,1,1,5
12014,19104140801,0,0,2,0,0,0
12015,19104143201,0,2,1,0,1,0
12016,19104143202,0,3,3,0,0,0
12017,19104149101,0,0,1,0,0,0
12018,19104149102,0,0,0,0,1,1
12019,19104149103,0,0,0,0,1,1
12020,19104149801,0,2,1,0,0,2
12021,19104149802,0,3,2,0,0,0
12022,19104150201,0,1,1,0,0,0
12023,19104154201,2,2,5,0,0,1
12024,19104154701,4,5,10,1,10,7
12025,19104156301,2,1,0,0,0,0
12026,19104158601,0,0,0,0,0,2
12027,19104158602,0,2,0,0,0,2
12028,19104158603,0,2,0,0,0,2
12029,19104161901,0,6,6,0,0,2
12030,19104163301,1,2,3,0,2,0
12031,19104163302,0,2,0,0,0,2
12032,19104163303,1,1,3,0,0,0
12033,19104165501,0,2,4,0,0,0
12034,19104165502,0,3,2,0,0,0
12035,19104165503,0,3,2,0,1,0
12036,19104166201,1,11,15,0,2,1
12037,19104166801,0,0,0,0,0,3
12038,19104168101,0,1,4,0,0,0
12039,19104168102,0,1,2,0,1,0
12040,19104168103,2,0,4,0,0,0
12041,19104171701,1,2,10,3,0,3
12042,19104172801,2,2,2,1,0,0
12043,19104173101,0,1,3,0,0,0
12044,19104173102,0,1,3,0,0,0
12045,19104173103,0,1,3,0,0,0
12046,19104174701,0,1,3,0,0,2
12047,19104174702,0,4,3,0,0,0
12048,19104174901,0,3,3,0,1,0
12049,19104175701,1,3,5,2,0,4
12050,19104175702,1,2,3,0,0,9
12051,19104177601,0,0,0,0,2,0
12052,19104180201,0,5,4,0,0,0
12053,19104180202,6,5,16,0,3,0
12054,19104180501,0,0,4,0,0,0
12055,19104180502,0,1,1,0,0,0
12056,19104184201,1,2,2,0,1,4
12057,19104184202,0,1,1,0,0,1
12058,19104188401,0,7,6,0,0,2
12059,19104188501,1,1,1,0,2,1
12060,19104192501,0,2,0,0,0,0
12061,19104194201,2,9,12,1,0,1
12062,19104194202,2,8,8,0,2,3
12063,19104194301,1,7,3,2,0,8
12064,19104198401,0,1,1,0,0,0
12065,19104198402,0,1,1,0,0,0
12066,19104203801,0,2,0,0,3,2
12067,19104203802,0,0,2,0,1,1
12068,19104203803,0,2,2,0,1,0
12069,19104203804,0,1,1,0,1,0
12070,19104206001,0,1,2,0,0,0
12071,19104206002,0,1,4,0,0,0
12072,19104206301,0,1,0,0,0,0
12073,19104206302,1,6,9,2,3,5
12074,19104206901,1,13,18,0,0,0
12075,19104207101,0,7,5,0,2,2
12076,19104207201,0,1,1,0,0,1
12077,19104210104,0,1,1,0,0,0
12078,19104211401,0,0,5,0,0,0
12079,19104212801,0,1,1,0,1,1
12080,19104213101,4,5,13,0,1,1
12081,19104213601,2,6,16,0,2,4
12082,19104213602,2,4,22,0,0,11
12083,19104214501,0,1,1,0,0,0
12084,19104215201,0,2,0,0,0,0
12085,19104215202,0,0,2,0,0,0
12086,19104219401,0,0,5,0,2,3
12087,19104219402,0,0,3,0,0,0
12088,19104222501,0,0,5,0,0,1
12089,19104222502,0,1,4,0,0,0
12090,19104223601,1,14,17,0,2,2
12091,19104223602,1,5,8,0,0,0
12092,19104223603,0,5,6,0,0,0
12093,19104223604,0,5,8,0,0,0
12094,19104224901,0,1,3,0,2,2
12095,19104224902,0,1,1,0,1,0
12096,19104224903,0,1,3,0,1,1
12097,19104224904,0,0,2,0,1,0
12098,19104226402,0,2,1,0,0,1
12099,19104231201,0,14,30,0,2,7
12100,19104231202,0,6,27,0,1,3
12101,19104233001,0,1,3,0,0,1
12102,19104233002,0,0,2,0,0,1
12103,19104234201,0,1,1,0,4,4
12104,19104241101,0,0,0,0,2,0
12105,19104249601,0,1,2,0,0,0
12106,19104249801,0,2,3,0,0,0
12107,19104253501,0,0,2,0,0,2
12108,19104253502,0,0,2,0,0,0
12109,19104254501,0,1,1,0,0,2
12110,19104254502,0,2,2,0,0,0
12111,19104255701,0,0,0,0,3,1
12112,19104256501,0,2,1,0,0,0
12113,19104256502,0,0,1,0,0,0
12114,19104256503,0,1,0,0,0,0
12115,19104256901,0,1,1,0,0,0
12116,19104257001,4,10,20,0,2,5
12117,19104258201,1,1,1,0,0,0
12118,19104258202,8,6,9,2,2,2
12119,19104259801,0,2,2,0,0,0
12120,19104262201,1,2,1,0,1,0
12121,19104262202,1,0,0,0,0,0
12122,19104264701,0,7,2,0,0,0
12123,19104268001,0,2,1,0,0,0
12124,19104268002,0,1,1,0,0,0
12125,19104275101,5,11,19,0,4,15
12126,19104277901,0,3,2,0,0,0
12127,19104278401,0,2,2,0,0,0
12128,19104278402,0,1,4,0,0,0
12129,19104278403,0,0,2,0,0,0
12130,19104278901,0,4,0,0,1,0
12131,19104290101,1,1,1,0,0,0
12132,19104290901,0,5,9,0,0,1
12133,19104293501,0,1,1,0,0,0
12134,19104293801,1,0,1,0,0,0
12135,19104295501,0,1,2,0,0,1
12136,19104296501,3,4,12,0,3,7
12137,19104296502,3,51,41,1,5,4
12138,19104297701,0,1,1,0,0,1
12139,19104298301,1,4,9,0,2,0
12140,19104298801,3,0,3,0,0,0
12141,19104298802,0,2,1,0,0,0
12142,19104299401,4,11,18,3,0,1
12143,19104299402,4,5,14,2,0,5
12144,19104302201,0,2,1,0,0,0
12145,19104307201,0,1,3,0,0,1
12146,19104307202,0,1,3,0,0,1
12147,19104307601,0,2,2,0,0,1
12148,19104307602,0,0,0,0,1,1
12149,19104310001,3,6,3,0,1,0
12150,19104310002,0,2,1,0,0,0
12151,19104310003,1,0,1,0,0,0
12152,19104311701,0,3,1,0,0,0
12153,19104312901,6,11,14,0,2,2
12154,19104313701,1,5,8,0,1,1
12155,19104314201,1,3,2,0,1,2
12156,19104319602,0,1,1,0,0,0
12157,19104320701,1,4,2,0,3,1
12158,19104321701,0,3,1,0,0,0
12159,19104321702,0,5,1,0,0,0
12160,19104324501,0,0,3,0,0,0
12161,19104325801,1,1,1,0,0,0
12162,19104325802,0,1,1,0,0,0
12163,19104331701,3,3,7,0,0,1
12164,19104333301,0,4,0,0,0,0
12165,19104335902,0,0,0,0,0,2
12166,19104335903,0,1,1,0,0,0
12167,19104335904,0,1,1,0,0,0
12168,19104336502,0,19,17,0,3,3
12169,19104338701,0,4,0,0,0,0
12170,19104340501,0,1,5,0,1,0
12171,19104351201,0,1,1,0,0,0
12172,19104352001,0,1,2,0,0,0
12173,19104355901,0,6,5,0,0,2
12174,19104355902,0,21,21,0,5,3
12175,19104356801,1,1,1,1,1,3
12176,19104360301,0,2,3,0,0,0
12177,19104361001,6,2,5,2,1,2
12178,19104361301,0,20,17,0,22,9
12179,19104361302,2,10,18,1,0,2
12180,19104364301,1,4,4,1,6,11
12181,19104370701,0,6,0,0,0,0
12182,19104370702,0,1,1,0,0,0
12183,19104370801,0,1,1,0,0,0
12184,19104370802,0,1,1,0,0,0
12185,19104375501,0,1,1,0,0,0
12186,19104375502,0,1,1,0,0,1
12187,19104377301,1,11,9,0,0,4
12188,19104377302,1,6,17,0,0,3
12189,19104377303,0,6,9,0,0,2
12190,19104380401,0,0,2,0,0,0
12191,19104380901,0,2,0,0,0,1
12192,19104380902,0,3,1,0,0,0
12193,19104380903,0,1,0,0,0,1
12194,19104380904,0,2,0,0,0,1
12195,19104380905,0,2,0,0,0,1
12196,19104384201,0,2,2,0,0,0
12197,19104384202,0,1,1,0,0,0
12198,19104384204,0,1,1,0,0,0
12199,19104384205,0,1,1,0,0,0
12200,19104393601,0,1,5,0,0,0
12201,19104393602,0,1,1,0,0,0
12202,19104393603,0,1,3,0,0,0
12203,19104393604,0,0,3,0,0,0
12204,19104397801,0,0,0,0,1,1
12205,19104399001,0,3,0,0,0,0
12206,19104400801,1,9,13,0,2,2
12207,19104406701,4,12,23,0,2,6
12208,19104406702,1,5,21,0,4,14
12209,19104407801,0,1,1,0,0,1
12210,19104408401,1,5,13,1,0,6
12211,19104415201,0,1,1,0,0,0
12212,19104415202,0,1,5,0,2,1
12213,19104415701,0,1,1,0,0,0
12214,19104415702,0,1,2,0,0,0
12215,19104417901,0,1,4,0,0,0
12216,19104417902,0,0,2,0,0,0
12217,19104418201,1,7,10,0,6,3
12218,19104418202,2,9,18,0,2,1
12219,19104418501,0,4,2,0,0,0
12220,19104418502,0,0,3,0,2,0
12221,19104418601,0,5,4,0,0,2
12222,19104418602,0,5,4,0,0,0
12223,19104420901,14,15,11,1,5,4
12224,19104423301,0,1,1,0,2,0
12225,19104428401,1,8,7,0,2,6
12226,19104428402,0,1,0,0,2,3
12227,19104430501,5,8,15,1,0,1
12228,19104430502,1,7,13,0,5,8
12229,19104432201,0,14,11,0,2,0
12230,19104433101,0,2,2,0,0,0
12231,19104433501,2,22,5,0,2,0
12232,19104433502,3,14,33,2,1,1
12233,19104439201,0,1,4,0,0,0
12234,19104439801,2,5,8,0,2,1
12235,19104443701,0,2,4,0,0,0
12236,19104443702,0,1,7,0,0,0
12237,19104444501,0,1,1,0,0,2
12238,19104444502,0,1,1,0,0,0
12239,19104447201,1,0,6,0,0,1
12240,19104450601,0,11,9,0,2,1
12241,19104450602,0,9,9,0,1,0
12242,19104453401,0,8,15,0,2,3
12243,19104453402,3,8,17,0,3,7
12244,19104460901,3,4,10,1,5,3
12245,19104461701,1,2,0,0,0,0
12246,19104465301,0,0,2,0,0,0
12247,19104465302,0,5,7,0,0,0
12248,19104465303,0,0,2,0,0,0
12249,19104468601,0,1,1,0,0,0
12250,19104468602,0,0,2,0,2,0
12251,19104468603,0,1,3,0,0,0
12252,19104468604,0,0,2,0,2,0
12253,19104469701,0,3,1,0,0,0
12254,19104469702,0,2,0,0,2,0
12255,19104470501,0,1,3,0,0,1
12256,19104470901,0,4,3,0,1,1
12257,19104474401,2,9,20,1,3,10
12258,19104478601,0,0,3,0,0,0
12259,19104481501,0,1,1,0,0,0
12260,19104484001,1,1,0,0,0,2
12261,19104484002,0,4,0,0,2,0
12262,19104484801,1,10,13,2,4,8
12263,19104484802,1,4,13,0,1,12
12264,19104487801,0,2,4,0,0,0
12265,19104487802,0,2,4,0,0,2
12266,19104487901,0,9,6,0,5,2
12267,19104490001,0,4,0,0,0,0
12268,19104490002,0,2,3,0,1,0
12269,19104490701,0,1,1,0,2,4
12270,19104490702,0,0,0,0,2,4
12271,19104493601,0,1,3,0,2,0
12272,19104493602,0,1,1,0,0,0
12273,19104494101,2,1,19,0,0,5
12274,19104494102,6,1,14,0,0,3
12275,19104494103,2,1,19,0,0,5
12276,19104497401,3,13,28,1,0,2
12277,19104498401,0,1,1,0,0,0
12278,19104498402,0,1,2,0,0,0
12279,19104500401,0,3,3,0,0,0
12280,19104500402,0,0,0,0,2,2
12281,19104500501,1,4,3,0,0,0
12282,19104503301,2,0,3,2,0,2
12283,19104505701,0,1,1,0,0,0
12284,19104505702,0,1,1,0,0,0
12285,19104507201,2,8,11,0,3,1
12286,19104509101,0,3,3,0,1,0
12287,19104509102,0,1,2,0,0,0
12288,19104510901,0,0,0,0,2,0
12289,19104515701,0,3,5,0,0,0
12290,19104515702,0,1,1,0,1,1
12291,19104518201,0,4,4,0,0,2
12292,19104520301,0,13,12,0,3,0
12293,19104520302,0,13,7,0,2,3
12294,19104520303,0,7,7,0,1,3
12295,19104525901,0,7,10,0,1,2
12296,19104535101,5,10,21,0,5,5
12297,19104535501,0,0,2,0,0,0
12298,19104535502,0,1,1,0,0,0
12299,19104537201,1,21,22,0,0,4
12300,19104542101,1,1,2,0,0,0
12301,19104543001,0,3,8,0,0,1
12302,19104543002,1,3,7,0,0,3
12303,19104549901,2,9,20,0,5,6
12304,19104549902,1,3,16,0,2,2
12305,19104552301,0,0,1,0,0,1
12306,19104552302,0,7,14,0,1,1
12307,19104553601,0,1,3,0,0,0
12308,19104559601,0,1,1,0,0,0
12309,19104559602,0,1,1,0,0,0
12310,19104561101,1,9,11,0,1,6
12311,19104561102,0,9,7,0,3,4
12312,19104561103,0,7,10,0,0,5
12313,19104562401,0,1,0,0,0,0
12314,19104562402,0,1,0,0,0,0
12315,19104562403,0,1,0,0,0,0
12316,19104563901,3,22,23,1,6,9
12317,19104563902,2,11,16,3,6,3
12318,19104563903,2,11,14,1,2,0
12319,19104565801,0,4,1,0,0,0
12320,19104565802,0,1,1,0,4,2
12321,19104570701,0,14,9,3,1,2
12322,19104570702,0,11,14,0,1,0
12323,19104570703,0,6,11,0,0,0
12324,19104570704,2,6,9,0,0,0
12325,19104570801,1,1,0,1,2,0
12326,19104572601,0,0,2,0,0,0
12327,19104577401,0,10,13,0,3,4
12328,19104577402,0,9,13,0,4,1
12329,19104580701,0,1,2,0,0,0
12330,19104580702,0,1,1,0,2,0
12331,19104590401,1,1,1,1,1,1
12332,19104591101,5,8,15,4,2,17
12333,19104594701,0,1,1,0,0,2
12334,19104595401,0,4,24,0,2,13
12335,19104597601,1,0,1,0,0,0
12336,19104597602,1,3,4,0,0,0
12337,19104604001,0,1,1,0,2,0
12338,19104604002,0,3,3,0,0,1
12339,19104604701,4,10,23,0,0,2
12340,19104604702,3,7,28,0,0,2
12341,19104604801,1,9,8,0,0,1
12342,19104604802,1,12,11,0,0,0
12343,19104604803,1,5,6,0,0,0
12344,19104604804,1,5,6,0,0,0
12345,19104604805,1,11,9,0,0,0
12346,19104604901,1,0,2,0,3,1
12347,19104605101,0,6,8,0,1,1
12348,19104606801,0,6,2,0,0,1
12349,19104606802,0,1,2,0,0,0
12350,19104606803,0,5,1,0,0,1
12351,19104606804,0,1,1,0,0,0
12352,19104616601,2,1,4,0,0,0
12353,19104621601,2,4,4,2,1,7
12354,19104623101,0,1,1,0,0,1
12355,19104623102,0,1,2,0,0,0
12356,19104630901,0,1,1,0,0,2
12357,19104632401,0,1,1,0,0,0
12358,19104632402,0,1,1,0,0,0
12359,19104632403,0,1,1,0,0,0
12360,19104632601,0,1,1,0,0,0
12361,19104632602,0,2,1,0,0,0
12362,19104635001,0,1,1,0,0,0
12363,19104635002,0,1,2,0,0,0
12364,19104635201,0,2,0,0,0,0
12365,19104638801,0,0,3,0,0,0
12366,19104641701,2,8,21,0,0,2
12367,19104644801,0,0,0,0,2,0
12368,19104647501,1,8,12,0,1,3
12369,19104647502,1,11,12,0,4,5
12370,19104655901,2,10,14,0,2,2
12371,19104655902,3,5,23,1,4,4
12372,19104655903,4,7,14,0,1,2
12373,19104659701,1,4,9,0,1,1
12374,19104659702,1,7,14,0,8,4
12375,19104670601,0,1,1,0,0,0
12376,19104670901,0,13,5,0,0,1
12377,19104672501,0,1,3,0,0,0
12378,19104672502,0,0,2,2,3,1
12379,19104673501,0,0,1,0,0,0
12380,19104673502,0,1,2,0,0,0
12381,19104677301,0,1,4,0,0,0
12382,19104677701,0,2,1,0,0,1
12383,19104677801,0,5,1,0,1,0
12384,19104677802,0,3,1,0,1,0
12385,19104678301,0,1,2,1,0,1
12386,19104678302,0,0,0,1,2,3
12387,19104680801,0,1,1,0,0,0
12388,19104680802,0,1,1,0,0,0
12389,19104685901,0,0,2,0,0,0
12390,19104685902,0,0,2,0,0,0
12391,19104686901,3,3,2,0,0,1
12392,19104688801,3,11,18,1,5,8
12393,19104689701,0,8,17,0,1,0
12394,19104689801,0,1,1,0,0,0
12395,19104689802,0,1,2,0,0,0
12396,19104690501,2,10,13,0,1,2
12397,19104690502,1,5,7,0,0,4
12398,19104702601,0,2,1,0,1,1
12399,19104704902,0,1,3,0,0,0
12400,19104704903,0,1,1,0,0,0
12401,19104705301,7,6,4,0,2,0
12402,19104705601,0,1,2,0,0,1
12403,19104706701,0,0,6,0,1,5
12404,19104706702,0,5,17,0,5,5
12405,19104706703,0,0,14,0,1,4
12406,19104708401,0,1,1,0,0,0
12407,19104708402,0,4,0,0,0,0
12408,19104711001,0,3,1,0,1,2
12409,19104711002,0,2,2,0,1,2
12410,19104711901,0,2,0,0,1,1
12411,19104711902,0,0,0,0,1,1
12412,19104719601,0,1,1,0,0,0
12413,19104721401,0,2,0,0,0,0
12414,19104723001,0,1,1,0,0,1
12415,19104723002,0,1,1,0,0,0
12416,19104724101,4,10,11,0,0,3
12417,19104725601,0,1,1,0,0,0
12418,19104726501,0,0,2,0,0,0
12419,19104727901,1,9,26,0,4,8
12420,19104728401,0,1,1,0,0,0
12421,19104728801,0,1,1,0,0,0
12422,19104728802,0,1,1,0,0,0
12423,19104731801,3,14,25,0,2,3
12424,19104731802,4,9,19,0,0,2
12425,19104731803,1,4,6,0,0,1
12426,19104731804,4,4,7,0,1,1
12427,19104733101,0,3,2,0,0,0
12428,19104733102,0,3,0,0,0,0
12429,19104733901,0,2,2,0,0,0
12430,19104733902,0,1,2,0,0,0
12431,19104733903,0,2,1,0,0,0
12432,19104733904,0,2,1,0,0,0
12433,19104735401,0,0,3,0,0,1
12434,19104736401,1,4,12,0,2,1
12435,19104736402,1,1,1,0,0,0
12436,19104736403,1,0,1,0,0,0
12437,19104738801,0,1,1,0,0,0
12438,19104738802,0,1,1,0,0,0
12439,19104739401,0,11,9,0,2,3
12440,19104739402,0,6,2,0,0,2
12441,19104740201,0,6,3,0,2,2
12442,19104740202,0,0,2,0,0,0
12443,19104742901,0,0,2,0,0,1
12444,19104742902,0,0,0,0,1,1
12445,19104743701,0,1,1,0,0,0
12446,19104743702,0,1,1,0,0,0
12447,19104743703,0,1,1,0,0,0
12448,19104749901,0,1,1,0,0,0
12449,19104749902,0,1,1,0,0,0
12450,19104750001,3,12,8,0,5,2
12451,19104750801,0,3,3,0,2,0
12452,19104750802,0,4,2,0,0,2
12453,19104752601,1,10,10,0,2,3
12454,19104752602,1,10,11,0,0,2
12455,19104753501,0,12,2,0,7,2
12456,19104756001,0,1,3,0,0,2
12457,19104756801,1,4,6,0,0,1
12458,19104756802,2,5,9,0,0,1
12459,19104758801,1,3,4,0,0,0
12460,19104758802,1,1,2,0,0,0
12461,19104759801,2,1,3,0,0,1
12462,19104760701,0,1,1,0,0,0
12463,19104760702,0,1,2,0,0,0
12464,19104765401,0,18,19,0,1,2
12465,19104765402,0,8,14,0,2,0
12466,19104765403,0,6,10,0,1,0
12467,19104765404,0,7,15,0,0,4
12468,19104765405,5,2,21,0,0,4
12469,19104766701,0,11,7,0,0,0
12470,19104766702,2,8,17,0,0,0
12471,19104766703,0,10,11,0,0,0
12472,19104766704,0,10,7,0,0,0
12473,19104766705,0,14,7,0,0,0
12474,19104768701,0,3,3,0,0,0
12475,19104768702,0,1,1,0,0,0
12476,19104769801,0,9,34,0,3,1
12477,19104769802,1,19,16,0,5,4
12478,19104769803,0,11,25,0,4,2
12479,19104769804,0,9,20,0,3,2
12480,19104771501,0,1,2,0,0,1
12481,19104771502,0,5,4,0,0,0
12482,19104772501,2,24,8,0,3,6
12483,19104772502,0,13,6,0,9,3
12484,19104778801,0,1,1,0,0,0
12485,19104782701,2,4,17,2,0,10
12486,19104782702,5,5,11,4,6,12
12487,19104783001,0,10,18,0,6,12
12488,19104783002,1,5,3,1,5,9
12489,19104783501,1,1,0,0,0,2
12490,19104783502,0,2,0,0,0,2
12491,19104783503,0,1,1,0,0,3
12492,19104785601,4,4,18,0,2,8
12493,19104788801,1,0,1,0,0,0
12494,19104791801,0,1,1,0,0,0
12495,19104791802,0,1,1,0,0,0
12496,19104791803,0,1,1,0,0,0
12497,19104791804,0,1,1,0,0,0
12498,19104794001,2,12,12,0,3,1
12499,19104794002,2,1,10,0,0,4
12500,19104795301,2,1,0,0,0,0
12501,19104796001,0,11,19,0,0,1
12502,19104796002,0,12,18,0,3,2
12503,19104796201,1,10,23,3,4,5
12504,19104798901,0,0,4,0,0,0
12505,19104798902,0,1,1,0,0,0
12506,19104801601,0,1,1,0,0,0
12507,19104801602,0,1,1,0,0,0
12508,19104801801,5,3,8,1,0,6
12509,19104803201,1,0,3,1,0,2
12510,19104805501,0,3,6,0,3,9
12511,19104805502,1,3,4,0,6,10
12512,19104807301,0,11,19,0,9,1
12513,19104808101,0,13,12,1,0,4
12514,19104808102,1,4,6,2,0,3
12515,19104809601,0,0,0,0,1,1
12516,19104809602,0,1,1,0,0,0
12517,19104816101,0,0,2,0,1,2
12518,19104816201,0,1,2,0,2,0
12519,19104816501,0,9,6,0,1,3
12520,19104816502,0,17,11,0,2,5
12521,19104816503,0,6,8,0,1,3
12522,19104818701,0,1,3,0,1,0
12523,19104818702,0,1,3,0,0,0
12524,19104818703,0,1,3,0,0,0
12525,19104818704,0,2,2,0,0,0
12526,19104819401,1,0,1,0,0,0
12527,19104821201,0,1,1,0,1,1
12528,19104821202,0,1,1,0,0,0
12529,19104822901,0,0,2,0,0,0
12530,19104823601,2,2,4,0,2,1
12531,19104823801,0,1,1,0,0,0
12532,19104823802,1,0,1,0,0,0
12533,19104824101,1,4,2,0,0,0
12534,19104824102,0,2,6,0,0,0
12535,19104824103,0,1,4,0,0,0
12536,19104824104,0,3,6,0,0,0
12537,19104826801,0,1,3,0,0,4
12538,19104827401,1,20,15,0,2,8
12539,19104827402,1,17,20,0,1,4
12540,19104829801,0,1,1,0,1,2
12541,19104834401,0,1,2,0,0,1
12542,19104834402,0,1,1,0,0,0
12543,19104834403,0,0,0,0,1,2
12544,19104834404,0,0,0,0,1,1
12545,19104838001,1,3,7,0,1,0
12546,19104838002,1,3,3,0,0,0
12547,19104838401,1,11,19,1,1,2
12548,19104838402,0,4,8,0,2,6
12549,19104840801,0,1,1,0,0,0
12550,19104842301,0,8,11,0,8,4
12551,19104843701,0,13,19,0,3,0
12552,19104843702,0,18,16,0,1,3
12553,19104843703,0,10,15,0,4,1
12554,19104848201,0,1,1,0,1,1
12555,19104848202,0,1,1,0,0,0
12556,19104848203,0,1,1,0,0,0
12557,19104849801,4,14,21,2,13,7
12558,19104853101,0,3,2,0,0,0
12559,19104853102,0,4,3,0,0,0
12560,19104853801,0,1,1,0,0,0
12561,19104853802,0,2,0,0,0,0
12562,19104853803,0,1,1,0,0,0
12563,19104853804,0,3,0,0,0,0
12564,19104853805,0,2,1,0,0,0
12565,19104856901,0,1,1,0,0,0
12566,19104856902,0,1,1,0,0,0
12567,19104859301,0,1,3,0,1,1
12568,19104859701,0,1,1,0,0,0
12569,19104860401,4,3,7,1,0,6
12570,19104867501,2,10,12,0,2,6
12571,19104868801,0,1,2,0,0,0
12572,19104869301,1,1,1,0,0,0
12573,19104869302,0,1,1,0,0,0
12574,19104870501,1,4,17,2,6,6
12575,19104870502,1,5,9,0,3,2
12576,19104876701,0,0,2,0,0,1
12577,19104878001,0,6,1,0,1,0
12578,19104878002,0,6,1,0,1,0
12579,19104879901,0,1,2,0,0,0
12580,19104879902,0,2,3,0,2,0
12581,19104879903,0,2,3,0,2,0
12582,19104879904,0,2,3,0,2,0
12583,19104880301,0,0,0,0,1,1
12584,19104881401,0,1,1,0,0,0
12585,19104881402,0,1,6,0,0,0
12586,19104881403,0,1,5,0,0,0
12587,19104881404,0,1,3,0,0,0
12588,19104882301,0,3,5,0,0,0
12589,19104885901,0,9,11,0,0,12
12590,19104886301,0,1,0,0,0,0
12591,19104886401,0,0,3,0,0,0
12592,19104887401,0,1,6,0,0,0
12593,19104888901,0,3,0,0,0,0
12594,19104889601,1,1,2,0,0,0
12595,19104889701,0,6,26,0,1,3
12596,19104889702,11,27,10,0,0,3
12597,19104892101,1,13,17,1,0,5
12598,19104894001,0,1,3,0,0,0
12599,19104895601,0,0,0,0,0,1
12600,19104896401,0,6,12,0,2,0
12601,19104896601,2,21,15,1,2,7
12602,19104896602,2,16,21,0,3,0
12603,19104896701,0,2,1,0,0,1
12604,19104896702,0,2,4,0,0,1
12605,19104898701,1,11,10,0,14,1
12606,19104898702,2,1,6,0,0,0
12607,19104898703,0,4,3,0,0,1
12608,19104898704,0,3,8,0,7,1
12609,19104898705,0,3,8,0,7,1
12610,19104902201,0,6,4,0,0,0
12611,19104902202,2,9,7,0,1,2
