,main_mode,weight
6314,SOV,24505.2321368858
6315,Walk,24505.2321368858
6316,Walk,24505.2321368858
6317,Walk,2249.80187223538
6318,Walk,2249.80187223538
6319,Walk,47.3492880771988
6320,Walk,47.3492880771988
6321,Walk,0.0
6322,Walk,0.0
6323,Walk,0.0
6324,Walk,0.0
6325,Walk,0.0
6326,Walk,0.0
6327,Walk,64.4587134062924
6328,Walk,64.4587134062924
6329,Walk,34.51285913852925
6330,Walk,34.51285913852925
6331,Walk,1655.81139592075
6332,Walk,1655.81139592075
6333,Walk,2364.171108295
6334,SOV,4.3791424723231
6335,HOV,4.3791424723231
6336,HOV,4.3791424723231
6337,HOV,4.3791424723231
6338,HOV,4.3791424723231
6339,Walk,0.0
6340,Walk,0.0
6341,HOV,0.0
6342,Walk,4.3791424723231
6343,Walk,4.3791424723231
6344,HOV,4.3791424723231
